,0,1,2
949,"Vahetult pärast sünnitust
S/C haavaniitide eemaldamine",Z00-Z99,2
950,"Allergilise konjuktiviidiga, allergia varaõitsevate puude õietolmudele.",J00-J99,2
951,Fr. humeri sin male sanata,S00-T98,2
952,"Kodarluu tikkeljätke kõõlusetupepõletik [de Quervain]
vasak käsi.",M00-M99,2
953,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega III aste kõreglisarisk riskia,I00-I99,2
954,Jälgimine täpsustamata kahtlustatud haiguse või seis,None,2
955,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,mõõdukas risk",I00-I99,2
956,"Fr. claviculae sin cum dislocatione
Fr. claviculae sin cum dislocatione",None,2
957,"Esmane lõikav peavalu.
esmane lõikav peavalu.",G00-G99,2
958,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta
II",I00-I99,2
959,"Kodutolmulestad, kass, heintaimed,teraviljad, võilill
kodutolmulestad, kass, heintaimed,teraviljad, võilill",J00-J99,2
960,Neeru (v.a neeruvaagna) pahaloomuline kasvaja; Staadium arvel 01; p T1B N0 M0 G2,C00-D48,2
961,"Paremal sensorineuraalne, vasakul segatüüpi kuulmislangus.",H60-H95,2
962,Remissioonis peale kõrvalkilpnäärmeadenoomi eemaldamist 2009 aastal,E00-E90,2
963,HLE v L3 dex järgne seisund,M00-M99,2
964,L5/S1. - spinaalkanali  ahenemine. 2006 oli trauma.,M00-M99,2
965,"Muu täpsustatud lülivaheketta nihe [väljasurve]
L4/5",M00-M99,2
966,"Püsiva kuluga, kerge raskusastmega, osaliselt kontrollitud
püsiva kuluga, kerge raskusastmega, osaliselt kontrollitud",J00-J99,2
967,"Subkapsulaarne polaarne (eesmine; tagumine) seniilkatarakt
OU, OD > OS.",H00-H59,2
968,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta RISK 2,I00-I99,2
969,Kodarluu- e radiaalnärvi kahjustus sin,G00-G99,2
970,"IgA kapa, I A st.; Staadium arvel 01
IgA kapa, I A st.",C00-D48,2
971,"Klaaskehahemorraagia; parem silm
parem silm",H00-H59,2
972,"Põletus- ja kuumustunne suus
põletus- ja kuumustunne suus",K00-K93,2
973,"Põlvekontusioon [põrutus]
contusio patellae sin",S00-T98,2
974,"Instabilitas art. humeroscapularis dex.
instabilitas art. humeroscapularis dex.",M00-M99,2
975,I pahaloomuline kasvaja; Staadium arvel 03; c T2 N1 MX G2 IIIst,C00-D48,2
976,"Diagnoosi staadium II, Kahjustuse tase reiearterite kahjustus",I00-I99,2
977,Takistatud defekatsioon enterotseele ja fekaalinkontinentsiga,K00-K93,2
978,"CHA2DS-VASc 2, HASBLED 1, siinusrütm taastatud",I00-I99,2
979,Deformeeriv osteoartroos - perifeersete liigeste ja lülisamba osteoartroos,M00-M99,2
980,- art. MTP 1 dex.,M00-M99,2
981,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,IIst.",I00-I99,2
982,. Muu täpsustatud vaskulaarne dementsus. muud ja segatüüpi kaasuvad sümptomid,F00-F99,2
983,"Subkapsulaarne polaarne (eesmine; tagumine) seniilkatarakt
tagakapsli os",H00-H59,2
984,Peamiselt suguliselt levivad muud täpsustatud haigused - ureaplasmoos,A00-B99,2
985,Discogenes L5 - S1 dex.,M00-M99,2
986,Op. 23.11. 2010.  sin.  ja  04. 2011 dx.,G00-G99,2
987,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega, kõrge lisarisk",I00-I99,2
988,"Astigmatism; mõlemad silmad
mõlemad silmad",H00-H59,2
989,"Silinderjad ektaasid paremal S6; S10
silinderjad ektaasid paremal S6; S10",J00-J99,2
990,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega (organkahjustus III, ülikõrge kardiovaskulaarne risk)",I00-I99,2
991,"Muude liigeste esmane artroos, fassettartroos",M00-M99,2
992,"Krooniline kulg, akt 1, RÖ st. 3-4, funkts. puud. 3, parema randme artrodees 1999.",M00-M99,2
993,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta mõõdukas lisarisk,I00-I99,2
994,"Silmasisese e intraokulaarse läätse olemasolu,ou",Z00-Z99,2
995,Artropaatia crohni tõve korral [regionaalne peensoolepõletik e enteriit],M00-M99,2
996,350 kb suurune 15q11.2 mikroduplikatsioon,Q00-Q99,2
997,"Hüper[h]idroos e liighigistus, lokaliseerunud liighigistus e meridroos",R00-R99,2
998,"Köhavarjantne, allergia timutile, teraviljade segule.",J00-J99,2
999,"Makula (atroofiline; eksudatiivne) seniildegeneratsioon
druusid ou",H00-H59,2
1000,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega I,I00-I99,2
1001,Fixata CHA2DS2 VASc 7 HAS-BLED 6,I00-I99,2
1002,"CHA2DS2-VASc 4, HAS-BLED 3, permanentne",I00-I99,2
1003,Laesio menisci medialis genus dex,M00-M99,2
1004,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta II aste, ülikõrgelisaris",I00-I99,2
1005,. Insuff cordis chr II,I00-I99,2
1006,. Insuff cordis chr   NYHA III,I00-I99,2
1007,Kliiniliselt oluline püsiv stenoos häälekõri tasandil,J00-J99,2
1008,. Insuff cordis chr IIInsuff cordis chr II,I00-I99,2
1009,Kombineeritud geneesiga: diabeetiline + kroonilise neerude puudulikkuse ägenemisest,E00-E90,2
1010,Anaemia gravidarum et post partum,O00-O99,2
1011,M. inf dex gr. levis,G00-G99,2
1012,II aste NYHA j. ravi foonil,I00-I99,2
1013,"Diabeetiline retinopaatia, NPDR kerge od",H00-H59,2
1014,"Status post amputationem femoris sinistri
Status post amputationem femoris sinistri",Z00-Z99,2
1015,"Keskmise raskusega sekundaarne pulmonaalhüpertensioon
keskmise raskusega sekundaarne pulmonaalhüpertensioon",I00-I99,2
1016,Arthrosis art. talocruralis dex. traumatica,M00-M99,2
1017,"Esotroopia (vahelduv; monokulaarne) v.a. katkev
os",H00-H59,2
1018,Mitraal(klapi) puudulikkus mõõdukas kuni raske,I00-I99,2
1019,"III aste (organkahjustus III, ülikõrge kardiovaskulaarne risk)",I00-I99,2
1020,"Muude stimulaatorite (k.a. kofeiin) tarvitamisest tingitud psüühika- ja käitumishäired, residuaalne või hiline psüühikahäire, muu püsiv tunnetuskahjustus",F00-F99,2
1021,Paikmega seotud (fokaalne; partsiaalne) sümptomaatiline epilepsia,G00-G99,2
1022,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega I aste (organkahjustus II, keskmine kardiovaskulaarne risk)",I00-I99,2
1023,Nabaväädi ümber kaela kompressiooniga tüsistunud sünnitamine,None,2
1024,"Alajäseme (v.a jalg) entesopaatiad e limapaunade-kõõluste-liigesekihnude (koosesinevad) haigustused, sääreluumine kaaskülgne limapaunapõletik e tibiaalne kollateraalne ursiit [pellegrini-stieda]",M00-M99,2
1025,Täpsustamata difuusne mitte-hodgkini tüüpi lümfoom,C00-D48,2
1026,"Vililasestressiga [-distressiga] tüsistunud sünnitamine ja sünnitus, vililase südamelöögisageduse anomaaliaga ning mekooniumiga",None,2
1027,: dekompensatsioon -> NYHA III st.,I00-I99,2
1028,Valikulise keisrilõikega sünnitus 38+0 nädalal,O00-O99,2
1029,Vasema rinna inv.lobulaarkartsoom; ÖR pos PR pos HER2 neg,C00-D48,2
1030,Aordiklapi ning üleneva aordi bioprotees 2011,Z00-Z99,2
1031,"Krooniline nefriidisündroom, difuusne mesang proliferat glomerulonefriit",None,2
1032,"Transmuraalne eesseina infarkt 04.2013, stenditud (BMS stent)",I00-I99,2
1033,Välised ja sisemised põletikuvabad hemorroidid.,I00-I99,2
1034,Lamatised par tuharal ja mõlemal kannal,L00-L99,2
1035,"Alumine spastiline paraparees
alumine spastiline paraparees",G00-G99,2
1036,"- L1 murd, luutihedus -2,5",M00-M99,2
1037,"Mõlema põlveliigese endoprotees, parema puusaliigese endoprotees",Z00-Z99,2
1038,St. post arthroplasticam genus sin,Z00-Z99,2
1039,"CHA2DS2 VASc 4, HAS-BLED 2, fikseerunud",I00-I99,2
1040,Status post PTA a. femoralis superficialis et a. poplitea dextri,Z00-Z99,2
1041,Aordi bulbuse keskmine ja üleneva osa keskmine kuni raske dilatatsioon,I00-I99,2
1042,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,kõrge (3) risk.",I00-I99,2
1043,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
NYHA II",I00-I99,2
1044,"Persisteeriv, CHA2DS2 - VASc 4, HAS- BLED 2",I00-I99,2
1045,Ilmselt hüpertooniatõvest tingitud; IV->III staadium,N00-N99,2
1046,"OM 27.01.15 DES, RCA 19.05.15 DES",Z00-Z99,2
1047,"CHA2DS2 VASc 5, HAS-BLED 3; paroksüsmaalne",I00-I99,2
1048,Parempoolne nefroptoos (L2/3 > L5),N00-N99,2
1049,"Kombineeritud geneesiga aneemia: troofilised haavandid säärtel, duodeenumi haavand, neerupuudulikkus",D50-D89,2
1050,Läbipõetud ajuinfarktid 2002 ja 2008,I00-I99,2
1051,"Neeru (v.a neeruvaagna) pahaloomuline kasvaja
opereeritud",C00-D48,2
1052,"Ant. NSTEMI (1997), inf. STEMI (2008)",I00-I99,2
1053,"1997 LAD, Cx, 2008 D",Z00-Z99,2
1054,"CHA2DS-VASc 4, HASBLED 1, paroksüsmid",I00-I99,2
1055,Diabetes gestationalis (dieet- ja metformiinravi),O00-O99,2
1056,. Angina pectoris  II CCSC,I00-I99,2
1057,"Sapiteede metallstent 1.12.2012, korduv stentimine 9.11.2013",Z00-Z99,2
1058,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega II aste (organkahjustus II; ülikõrge kardiovaskulaarne risk),I00-I99,2
1059,"Dementsus teistest mk haigustest, kaasuvate sümptomiteta",F00-F99,2
1060,"Primaarne skleroseeriv kolangiit, maksatsirroos, Child-Pugh A",K00-K93,2
1061,"1992 mitraalklapi diskprotees (26), aordiklapi diskprotees (22), 2011 aordiklapi paraproteesfistli sulgemine",Z00-Z99,2
1062,"2007 AMC dex. varustusalal, vas. spast. hemiparees",I00-I99,2
1063,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
II st., organkahjustus III, kõrge risk",I00-I99,2
1064,"Unearteri- e karotiidarterisündroom (poolkeras)
2013",G00-G99,2
1065,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
III aste, organkahjustus III, ülikõrge risk",I00-I99,2
1066,Seniilne nukleaarkatarakt e tuumakae OS,H00-H59,2
1067,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega II aste NYHA III,I00-I99,2
1068,"Antikoagulantide (käesolev) pikaajaline kasutamine anamneesis
alates 2010a varfariiniga antikoagulantravil",Z00-Z99,2
1069,Valikulise keisrilõikega sünnitus 39+0 nädalal,O00-O99,2
1070,2009: 1) Aort - veen - DIP 2) Aort - veen - OM,Z00-Z99,2
1071,2009: Mitraalklapi plastika poolrigiidse rõngaga nr. 30; 09.01.15: Mitraalklapi plastika SJM semi rigid nr 30,Z00-Z99,2
1072,Escherichia coli [e. coli] mujal klassifitseeritud haiguste tekita,None,2
1073,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega I-II aste (organkahjustus II, ülikõrge kardiovaskulaarne risk)",I00-I99,2
1074,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega II  st . kõrge lisarisk,I00-I99,2
1075,"Status post PTKA (2000, D4->2)",Z00-Z99,2
1076,"Contractura art. humeroscapularis sin
Contractura art. humeroscapularis sin",M00-M99,2
1077,Kaela lülivaheketta haigusseisund radikulopaatiaga -ILE 2008 I/V C6/7,M00-M99,2
1078,"Kodade virvendusarütmia paroksüsmid anamneesis, marevan- ravil",I00-I99,2
1079,Vasema põlve kõigi sidemete trauma 1992;vasema põlveliigese endoprotees op.2005,S00-T98,2
1080,"Anamneesis bilater. neerupealiste adenoomide op.-d 1986,1987,1996 Conni sündr.",E00-E90,2
1081,Silmasisese e intraokulaarse läätse olemasolu(vasak),Z00-Z99,2
1082,- CT- 12.2014( kogu keha)- Tuumorit ei leita.,E00-E90,2
1083,"Omandatud (mitmik-; üksik-) neerutsüst
bilateraalselt",N00-N99,2
1084,"Menetlusjärgne adrenokortikaalne (-medullaarne) hüpofunktsioon; bilateraalne adrenalektoomia feokromotsütoomide tõttu
bilateraalne adrenalektoomia feokromotsütoomide tõttu",E00-E90,2
1085,Holter-monitooringul 1 kodade virvenduse episood,I00-I99,2
1086,- bilat.pöial - opereeritud 2013,M00-M99,2
1087,"Kerge kulg, hilistekkeline, vahelduvate sümptomitega
kerge kulg, hilistekkeline, vahelduvate sümptomitega",J00-J99,2
1088,"Silmasisese e intraokulaarse läätse olemasolu; OS
OS",Z00-Z99,2
1089,"CHA2DS2 VASc 3, HAS-BLED 3; permanentne",I00-I99,2
1090,"Paroxysmalis CHA2DS2 VASc 1, BLED 2",I00-I99,2
1091,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta II (OK I, kõrge risk )",I00-I99,2
1092,Esmane generaliseerunud (osteo)artroos (põlve ja puusaliigeste artroos- parema puusaliigese ja vasak,M00-M99,2
1093,: mitraal- ja aordiklapi proteesid,Z00-Z99,2
1094,Neeru (v.a neeruvaagna) pahaloomuline kasvaja (2009),None,2
1095,"Silmasisese e intraokulaarse läätse olemasolu,od",Z00-Z99,2
1096,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega ii st . kõrge lisarisk,I00-I99,2
1097,Mitraal(klapi) prolaps operata ( bioprotees 2008),I00-I99,2
1098,"Äge tupepõletik; Bakteriaalne vaginoos
Bakteriaalne vaginoos",N00-N99,2
1099,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega  II aste,I00-I99,2
1100,"Spondüloartroos L3/4 koos radikulopaatiaga. 
spondüloartroos L3/4 koos radikulopaatiaga.",M00-M99,2
1101,"Transmuraalne eesseina infarkt 2013
transmuraalne eesseina infarkt 2013",I00-I99,2
1102,Dextroscoliosis thoracalis et sinistroscoliosis lumbalis,M00-M99,2
1103,"IV staadium, üliraske raskusaste, suitsetaja
IV staadium, üliraske raskusaste, suitsetaja",J00-J99,2
1104,Peamiselt suguliselt levivad muud täpsustatud haigused - ureaplasmoos.,A00-B99,2
1105,Anamneesis esmane toonilis- klooniline krambihoog 05.2015,R00-R99,2
1106,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta 2 st., ok 3, risk 3",I00-I99,2
1107,"Uinumise ja une säilitamise häired [insomniad]
päevast väsimust.",G00-G99,2
1108,Parema põlve- ja vasaku puusaliigese endoprotees.,Z00-Z99,2
1109,"EKG ning ehhoKG alusel, täpne aeg teadmata",I00-I99,2
1110,Südamehaiguse komplikatsioonid e tüsistused ja ebapiisavalt kirjeldatud haigusjuhud.,I00-I99,2
1111,"CHA2 DS2-Vasc 2, HASBLED 1 EHRA 1",I00-I99,2
1112,Silmasisese e intraokulaarse läätse olemasolu od,Z00-Z99,2
1113,"I healoomuline kasvaja
mikroadenoom, kahtlus",None,2
1114,"Hälbeline elektrokardiogramm [ECG; EKG]
pikenenud QT",R00-R99,2
1115,"Os  , klaaskeha muud tuhmumised",H00-H59,2
1116,Polüneuropaatia mujal klassifitseeritud haiguste korral.,G00-G99,2
1117,Muude liigeste esmane artroos. Arthrasis art. acromioclavikularis dex.,M00-M99,2
1118,Vasemal tipus ja lingulas üksikud kaltsifikaadid ja fibrootilised väädid,A00-B99,2
1119,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,III,VÄGA kõrge risk,ok",I00-I99,2
1120,"Osteoporoosist tingitud fraktuurid Th VI-VIII; XII; küfoskolioos
osteoporoosist tingitud fraktuurid Th VI-VIII; XII; küfoskolioos",M00-M99,2
1121,Muud täpsustatud somatoformsed häired in susp.,F00-F99,2
1122,"Silmasisese e intraokulaarse läätse olemasolu, os",Z00-Z99,2
1123,- kaela veres DOPLER ii,G00-G99,2
1124,"Paikmega seotud (fokaalne; partsiaalne) sümptomaatiline epilepsia ja lihtsate osaliste hoogudega epileptilised sündroomid
kasvajast tingitud",G00-G99,2
1125,"Fassettliigestes L4/5>L5/S1 artrootilised muutused, degeneratiivsetest muutustest L4 lülikeha anterolistees ~4-5 mm.",M00-M99,2
1126,Remissioon peale paratüreoidadenoomi eemaldamist 2008 aastal,E00-E90,2
1127,Dorsalgia e seljavalu. . Hulgipaikmed lülisambas,None,2
1128,Parem III sõrme sirutajakõõluse õmblus.,Z00-Z99,2
1129,Konduktiivne e juhtivuse ja neurosensoorne kuulmisnõrkus.,H60-H95,2
1130,Utr. dx. IIst. obliterans membri - balloondilatats. niudearteris05.,I00-I99,2
1131,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
IIaste , organkahjustsuII, keskmine  risk",I00-I99,2
1132,"Dx (käsi pleegiline, jalg vähem)",G00-G99,2
1133,E pahaloomuline kasvaja; Staadium arvel 2A,C00-D48,2
1134,Aurata migreen [tavaline migreen] ?,G00-G99,2
1135,"E healoomuline kasvaja
paremas jämesooles",None,2
1136,"Amplatzer kodade vaheseinal
Amplatzer kodade vaheseinal",Z00-Z99,2
1137,Vasaku põlveliigese endoprotees 2013 a,M00-M99,2
1138,Myopia magna tõttu op.-tud 2x,H00-H59,2
1139,"Epicondylitis lateralis humeri dex.
Epicondylitis lateralis humeri dex.",M00-M99,2
1140,Paikmega seotud (fokaalne; partsiaalne) idiopaatiline epilepsia ja lokaliseerunult algavate hoogudega ep,G00-G99,2
1141,Peaajuinfarkt (pea)ajuarterite tromboosi tõttu- 2006,I00-I99,2
1142,"Herpesviirusnakkused [herpes simplex], dissemineerunud herpesviirushaigus",A00-B99,2
1143,"1994 a-s( trauma , subarahn. hemorr.)",G00-G99,2
1144,"Aterosklerootiline kardiovaskulaarhaigus (nii kirjeldatud)
angio-ct- koronaaridest  mõõdukad  stenoosid",I00-I99,2
1145,Paroksüsmaalne kodade virvendus südameoperatsiooni järgselt,I00-I99,2
1146,Neeru (v.a neeruvaagna) pahaloomuline kasvaja; Staadium arvel 02,C00-D48,2
1147,Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu-,I00-I99,2
1148,"CHA2D2-VASc 3, HASBLED 1, EHRA 2",I00-I99,2
1149,Bilater. ( varasemalt juba  ka op.-tud mõlemal käel),G00-G99,2
1150,Esmane generaliseerunud (osteo)artroos;generaliseerunud osteoartroos lülisamba ja perifeersete liige,M00-M99,2
1151,Periartritis h/scapul sin tugeva funktsioonihäirega.,M00-M99,2
1152,"Kaela ja õlavöötmes
Kaela ja õlavöötmes",M00-M99,2
1153,"Kõhuõõne liiteline haigus, jämesoole düsbakterioos",K00-K93,2
1154,"CHA2DS2 VASc 1, HAS-BLED 2, paroksüsmidena",I00-I99,2
1155,"CHA2DS2 VASc 4, HAS-BLED 4; paroksüsmaalne",I00-I99,2
1156,. Hääldamispuue e düsartria ja kõneliigestumatus e anartria,R00-R99,2
1157,- peaaju mikroangiopaatia ( Fazekas I ),I00-I99,2
1158,Status post explantationem aorto-bifemoralis et femoro-poplitealis dex.,Z00-Z99,2
1159,Silmasisese e intraokulaarse läätse olemasolu OU,Z00-Z99,2
1160,Muud sarvkestaarmid ja –hägusused os,H00-H59,2
1161,"Autoimmuunne tür[e]oidiit
eutüreoos L-Thyroxin-ravi foonil",E00-E90,2
1162,"L5 20.03 või 20.05. 2013 , -spinaalkanali kitsenemine.",None,2
1163,"Vasakul dist. osas ( mõlemapoolsed stendid 2004 vasakul, 201",I00-I99,2
1164,Kehakaalu tõus ja suur söögiisu,N00-N99,2
1165,"- Paremal protees, 2002, vasakul III astme artroos",M00-M99,2
1166,Krooniline ülalõuaurkepõletik e maksillaarsinu[s]iit e haimoriit?,J00-J99,2
1167,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
IIaste, organ kahj. III, kõrge  risk",I00-I99,2
1168,"Medikamentoosne abort , missed ab.",Z00-Z99,2
1169,"Alaägeda  kuluga, retsidiividega kulgev müokardiit",I00-I99,2
1170,"Mediaalse malleooli [keskmise pekse] murd
Fractura apicis malleoli medialis cruris dex",None,2
1171,"Diabetes mellitus typ. II
Diabetes mellitus typ. II",E00-E90,2
1172,- arachnoidalis reg. tempor. dx,G00-G99,2
1173,Liitunud leukoom e sarvkesta-valgelaik od,H00-H59,2
1174,"Ühe silma pimedus, teise nõrknägevus od-pime",H00-H59,2
1175,"Põlveõndla limapaunatsüst [Baker]
Cysta Bakery gen. utr.",M00-M99,2
1176,"Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu,ajuinfarkt vasakul keskmise 0",I00-I99,2
1177,Tür[e]otoksikoos [hüpertüreoos]. Tür[e]otoksikoos toksilise hulgisõlmelise struumaga,E00-E90,2
1178,"Arthrosis AC dex
Arthrosis AC dex",M00-M99,2
1179,"Redelile(-lilt) kukkumine, kodu, muu täpsustamata tegevus",None,2
1180,"Elamisasutus, tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms",V01-Y98,2
1181,"Kool, muu asutus ja avalik administratiivpiirkond, sportlik tegevus",None,2
1182,"Kokkupõrkes muude ja täpsustamata mootorsõidukitega liiklusõnnetuses vigastatud juht, töötamine tasu eest, teenistus",V01-Y98,2
1183,. Muu elundi (osaline; täielik) eemaldamine,V01-Y98,2
1184,Kirurgiline operatsioon või muud kirurgilised menetlused patsiendi ebaloomuliku reaktsiooni või hilisema tüsistuse põhjusena menetluseaegset äpardust mainimata. Muu elundi (osaline; täielik) eemaldamine,V01-Y98,2
1185,"Kaubanduse ja teeninduse piirkond, puhke- ja vaba aja tegevus",V01-Y98,2
1186,". Elamisasutus, muu töö ja tegevus",None,2
1187,"Muus või täpsustatud kohas tasu eest töötamisel, teenistusel",None,2
1188,Muu elundi (osaline; täielik) eemaldamine patsiendi ebaloomuliku reaktsiooni või hilisema tüsistuse põhjusena menetluseaegset äpardust mainimata,V01-Y98,2
1189,"Liiklusväline õnnetus, muu täpsustatud tegevusega",None,2
1190,"Tänaval või [maan]teel tasu eest töötamisel, teenistusel",None,2
1191,"Liiklusõnnetuses vigastatud sõitja, puhke- ja vaba aja",None,2
1192,"Hoonelt(-st), läbi hoone või ehitise kukkumine kodus puhke- või vabaaja tegevuse juures",None,2
1193,"Sõidukisse sisenemisel ja sealt väljumisel vigastatud isik, sportlik tegevus",None,2
1194,"Trepil(t) või astmetel(t) kukkumine koolis, muus asutuses või avalikus administratiivpiirkonnas tasu eest töötamisel, teenistusel",None,2
1195,"Spordi- ja kehakultuuriväljakud [asutused], muu täpsustamata tegevus",V01-Y98,2
1196,"Redelile(-lilt) kukkumine, muud ja täpsustatud kohad, muu täpsustatud tegevusega",V01-Y98,2
1197,"Redelile(-lilt) kukkumine, kool, muu asutus ja avalik administratiivpiirkond, töötamine tasu eest, teenistus",V01-Y98,2
1198,"Hoonelt(-st), läbi hoone või ehitise kukkumine, kodu, muu täpsustatud tegevusega",None,2
1199,"Kool, muu asutus ja avalik administratiivpiirkond",V01-Y98,2
1200,"Liiklus välises õnnetuses vigastatud sõitja, muu täpsustatud tegevusega",None,2
1201,"Trepil(t) või astmetel(t) kukkumine, kodu, muu täpsustamata tegevus",None,2
1202,"Tööstus- ja ehituspiirkond, töötamine tasu eest, teenistus",V01-Y98,2
1203,Liiklusvälises kokkupõrkes muude ja täpsustamata mootorsõidukit,None,2
1204,"Muud ja täpsustatud kohad, töötamine tasu eest, teenistus",V01-Y98,2
1205,"Kokkupuude muude ajamiga [mootoriga] tööriistade ja majapidamisseadmetega, kodu, muu täpsustamata tegevus",None,2
1206,Kokkupuude ajamita [mootorita] tööriistaga kodus puhke- või vabaaja tegevuse juures,None,2
1207,"Spordi- ja kehakultuuriväljakud [asutused], muu täpsustamata tegevus",None,2
1208,"Od , kodu, sportlik tegevus",None,2
1209,"Tööstus- ja ehituspiirkond, töötamine tasu eest, teenist",None,2
1210,"Kodus puhke- või vabaaja tegevuse juures
OD",None,2
1211,"Kokkupuude muude ajamiga [mootoriga] tööriistade ja majapidamisseadmetega, muud ja täpsustatud kohad, muu täpsustatud tegevuseg",None,2
1212,"Spordi- ja kehakultuuriväljakud [asutused], muu täpsustatud tegevusega",V01-Y98,2
1213,"Kodus puhke- või vabaaja tegevuse juures
oc.dex",None,2
1214,". Muud ja täpsustatud kohad, puhke- ja vaba aja tegevus",V01-Y98,2
1215,"Tänav ja [maan]tee, tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms",V01-Y98,2
1216,"Liiklusõnnetuses vigastatud sõitja, puhke- ja vaba aja te",None,2
1217,Sõidukisse sisenemisel ja sealt väljumisel vigastatud isik,V01-Y98,2
1218,Kaubanduse või teeninduse piirkonnas puhke- või vabaaja tegevuse juures,None,2
1219,"Trepil(t) või astmetel(t) kukkumine, kool, muu asutus ja avalik administratiivpiirkond, töötamine tasu eest, teenistus",V01-Y98,2
1220,"Kokkupuude ajamita [mootorita] tööriistaga, tööstus- ja ehituspiirkond, töötamine tasu eest, teenistus",None,2
1221,. Spordi- ja kehakultuuriväljakud [asutused],V01-Y98,2
1222,"Kodus tasu eest töötamisel, teenistusel
od",None,2
1223,Täpsustamata paigas puhke- või vabaaja tegevuse juures,None,2
1224,"Trepil(t) või astmetel(t) kukkumine, spordi- ja kehakultuuriväljakud [asutused], sportlik tegevus",None,2
1225,"Hoonelt(-st), läbi hoone või ehitise kukkumine, kodu, muu töö ja tegevus",None,2
1226,Grav. in hebd. 12. .,O00-O99,1
1227,"Munasarja, munajuha ja emaka lais",N00-N99,1
1228,Krooniline salpingiit ja ooforiit (Sactosalpinx sin.).,N00-N99,1
1229,Ähvardav abort grav 16 näd.,O00-O99,1
1230,Peaajuinfarkt (pea)ajuarterite emboolia tõttu vasemal ACM varustusalal (korduv),I00-I99,1
1231,"Pt2a cn0m0 r0, gleason 3+3=6",C00-D48,1
1232,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega. Cum insuff cordis chr.,I00-I99,1
1233,Muud haavandilised koliidid e käärsoolepõletikud (remissioonis),K00-K93,1
1234,Rasedusaegsed neerunakkused  grav 38 hebd.,O00-O99,1
1235,.Eibrilatio atriorum permanens.( sanata Cordaron),I00-I99,1
1236,Valikulise keisrilõikega sünnitus  tuharseis grav  i  39 sept.,O00-O99,1
1237,".
Gravid. in h. 34+3.",O00-O99,1
1238,"Grav iii, 40 hebd, partus iii mat.",O00-O99,1
1239,Peaajuinfarkt (pea)ajuarterite emboolia tõttu. vasempoolne spastiline hemiparees. Düsartria.,I00-I99,1
1240,"Maksa-kõhunäärmeampull [Vateri]
Tu! papillae Vateri?",C00-D48,1
1241,"Meditsiiniline abort,   grav 5 sept. medikamentoosne ab",O00-O99,1
1242,"Täielik või täpsustamata, tüsistusteta  grav 5 sept. medikamentoosne ab",O00-O99,1
1243,"Grav 22 sept.,  rasedust, sünnitust j",None,1
1244,Pahaloomuline kasvaja: adenokartsinoom yp T3 N1c M2 IV st.,None,1
1245,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta m hypertensivus card,I00-I99,1
1246,Iseeneslik peaseis-sünnitus  grav iii partus iii mat.,O00-O99,1
1247,Divergentne e väljakäänduv konkomitantne strab,H00-H59,1
1248,"Pea, näo ja kaela sidekude ja muu pehme",C00-D48,1
1249,Healoomu[li]ne paroksüsmaalne peapööritus e vertiigo  Meniere tõbi?,H60-H95,1
