,0,1,2
222,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega kardiovaskulaarne risk ülikõrge, organkahjustuse 3. aste)",I00-I99,1
223,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
II aste, OK I, keskmine risk",I00-I99,1
224,Risk 2,I00-I99,1
225,"III aste (organkahjustuse III st, ülikõrge risk)",I00-I99,1
226,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega I-II aste (organkahjustus III, ülikõrge kardiovaskulaarne risk)",I00-I99,1
227,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta I aste (organkahjustus I, madal kardiovaskulaarne risk)",I00-I99,1
228,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta(kõrge risk),I00-I99,1
229,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega I aste (organkahjustus III, ülikõrge kardiovaskulaarne risk9",I00-I99,1
230,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,mõõdukas risk.",I00-I99,1
231,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,mõõdukas (2) risk",I00-I99,1
232,III (kõrge risk),I00-I99,1
233,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta
II aste, organikahjustus 3, kõrge lisarisk",I00-I99,1
234,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta II aste, 3 ü/kõrge risk",I00-I99,1
235,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta. OK I, mõõdukas risk.",I00-I99,1
236,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta, kõrge (3) risk",I00-I99,1
237,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta, mõõdukas risk(2)",I00-I99,1
238,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta II aste (organkahjustus II, keskmine kardiovaskulaarne risk)",I00-I99,1
239,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega, II raskusaste, risk 2",I00-I99,1
240,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega II raskusaste kõrge risk, org",I00-I99,1
241,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega, risk 2",I00-I99,1
242,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; Riskiaste 2; II aste,I00-I99,1
243,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; I aste; Riskiaste 2
I aste",I00-I99,1
244,"Aterosklerootiline; Riskiaste 2
aterosklerootiline",I00-I99,1
245,HPV 16 (kõrge risk),A00-B99,1
246,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,kõrge lisarisk.",I00-I99,1
247,"Papilloomiviirus mk haiguste tekitajana; HPV kõrge riski (31,33,35,39,45,51,52,56,58,59,66,68) DNA Positiivne",A00-B99,1
248,"I-II aste, kerge risk; Riskiaste 2
I-II aste, kerge risk",I00-I99,1
249,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta, OK 2, keskmine risk.",I00-I99,1
250,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,II,kõrge risk",I00-I99,1
251,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta II, kõrge risk",I00-I99,1
252,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta I (OK I, kõrge risk)",I00-I99,1
253,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta Risk-3,I00-I99,1
254,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,väga kõrge lisarisk",I00-I99,1
255,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,II.kõrge lisarisk",I00-I99,1
256,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta, risk 3",I00-I99,1
257,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega; III aste, organkahjustus II, kõrge risk; Riskiaste 2
III aste, organkahjustus II, kõrge risk",I00-I99,1
258,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,kõrge risk",I00-I99,1
259,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta ( organkahj, II, kõrge risk)",I00-I99,1
260,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega Riski aste 3,I00-I99,1
261,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta, risk 2",I00-I99,1
262,"I-II aste; Riskiaste 2
I-II aste",I00-I99,1
263,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega keskmine lisarisk riskiaste 2,I00-I99,1
264,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta ( organkahj. II, väga kõrge risk)",I00-I99,1
265,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta ülekõrge lisarisk,I00-I99,1
266,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega  II aste ülikõrge lisarisk ri,I00-I99,1
267,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta II st . Küõrge lisarisk,I00-I99,1
268,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega  (o/k III, kõrge risk)",I00-I99,1
269,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega; IIaste, organ kahj. III, kõrge  risk; Riskiaste 3
IIaste, organ kahj. III, kõrge  risk",I00-I99,1
270,"ASCUS, HPV 16+ kõrge onkogeense riskiga HPV",N00-N99,1
271,HPV 31 (kõrge risk),A00-B99,1
272,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
IIaste  , organkahjustus  II, kõrge  risk",I00-I99,1
273,"HPV 66, arvatav kõrge risk",A00-B99,1
274,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta Risk II,I00-I99,1
275,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega OK II (keskmine risk),I00-I99,1
276,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,II,kõrge risk.",I00-I99,1
277,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,mõõdukas (2) risk",I00-I99,1
278,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta (OK II, kõrge risk)",I00-I99,1
279,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega II st.(O.K.III kõrge risk),I00-I99,1
280,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega; riskiaste 3,I00-I99,1
281,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,Riskiaste 2",I00-I99,1
282,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega 2 ST., OK 3 , RISK 3",I00-I99,1
283,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,riskiaste 2, organkahjus",I00-I99,1
284,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta III aste; väga kõrge riskiga,I00-I99,1
285,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega ( OK I, ülikõrge risk )",I00-I99,1
286,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta Riski aste 3,I00-I99,1
287,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega 2 st., ok 2, risk 3",I00-I99,1
288,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega(OK III, kõrge risk)",I00-I99,1
289,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega (kõrge risk),I00-I99,1
290,"HPV 16, 58 (kõrge risk)",A00-B99,1
291,"Kahtlus; Riskiaste 2
kahtlus",I00-I99,1
292,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega ST 2 OK 3 RISK 3,I00-I99,1
293,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta, Riskiaste 2",I00-I99,1
294,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega ST 3 OK 3 RISK 3,I00-I99,1
295,"Düslipideemia, kõrge k/v risk",Z00-Z99,1
